垸 yuàn (huán)
垺 fū (fóu)|(pēi)|(póu)
垻 bà (bèi)
垾 hàn (àn)
埃 āi (zhì)
埄 běng (fēng)
埅 fáng (fāng)|(dì)
埆 què (jué)
埉 jiā (xiá)
埋 mái (mán)
埏 shān (yán)
埐 jīn (qín)
埔 bù (pǔ)
埝 niàn (diàn)|(niè)
埡 yā (è)|(wǔ)|(yà)
埢 quán (juǎn)
埣 suì (sù)
埤 pí (bì)|(pì)|(bēi)
埥 qīng (zhēng)
埦 wǎn (wān)
埨 lǔn (lùn)
埩 zhēng (chéng)
埫 chǒng (shǎng)
埮 tàn (tán)
埯 ǎn (yǎn)
埰 cài (cǎi)
埱 chù (tòu)
埲 běng (bàng)
埳 kǎn (xiàn)
埶 yì (shì)
培 péi (pǒu)|(pī)
埻 zhǔn (duī)|(guó)
埽 sào (sǎo)
埿 ní (nì)|(bàn)
堂 táng (tang)
堆 duī (zuī)
堇 jǐn (qín)|(jìn)
堊 è (yà)
堋 péng (bèng)|(pēng)|(pīng)
堕 duò (huī)
堝 guō (wō)
堡 bǎo (bǔ)|(pù)
堤 dī (dǐ)|(shí)|(wéi)
堥 máo (móu)|(wǔ)
堧 ruán (nuò)
堨 yè (ài)|(è)
堪 kān (chěn)
報 bào (fù)
堲 cí (jí)
場 chǎng (cháng)|(shāng)|(dàng)
堵 dǔ (zhě)|(dū)
堷 yìn (pǒu)
堿 jiǎn (kǎn)|(xián)
塂 xiàng (jiǎng)
塌 tā (dā)
塔 tǎ (dā)|(da)
塗 tú (dù)
塙 què (qiāo)
塞 sāi (sè)|(sài)
填 tián (tiǎn)|(chén)|(zhèn)
塲 cháng (shāng)|(chǎng)
塹 qiàn (jiàn)
塼 zhuān (tuán)
墅 shù (yě)
墆 zhì (dì)
墌 zhí (zhuó)
墐 jìn (qín)
墝 qiāo (qiào)
增 zēng (zèng)|(céng)
墠 shàn (chǎn)
墢 bá (fèi)
墤 kuài (tuí)
墥 dǒng (tuǎn)
墧 què (qiáo)
墨 mò (mèi)
墫 zūn (cūn)
墮 duò (huī)|(huì)
墱 dèng (dēng)
墲 mú (wú)
墳 fén (fèn)
墽 qiāo (qiào)|(áo)
墿 yì (tú)
壅 yōng (wèng)
壆 xué (jué)|(bó)
壇 tán (shàn)|(dàn)|(tǎn)
壎 xūn (xùn)
壏 xiàn (làn)
壑 hè (huò)
壓 yā (yà)
壘 lěi (léi)|(lǜ)
壙 kuàng (kuǎng)
壞 huài (huì)|(huái)
士 shì (shi)
壯 zhuàng (zhuāng)
声 shēng (sheng)|(qìng)
壳 ké (qiào)
壹 yī (yīn)
夂 zhǐ (zhōng)
夃 gǔ (yíng)
处 chù (chǔ)|(chu)
夆 féng (páng)
夏 xià (jiǎ)
夐 xiòng (xuàn)
夕 xī (yì)
夗 yuàn (wǎn)|(wān)|(yuān)
夘 mǎo (wān)
夢 mèng (méng)
大 dà (dài)|(tài)
天 tiān (tian)
太 tài (tai)|(tā)
夫 fū (fu)|(fú)
夬 guài (jué)
夭 yāo (wò)|(wāi)
央 yāng (yīng)
夯 hāng (bèn)
失 shī (yì)
夲 tāo (běn)
头 tóu (toú)|(tou)
夵 yǎn (tāo)
夸 kuā (kuà)|(kuǎ)
夹 jiā (jiá)|(gā)
夾 jiā (jiá)|(xié)|(xiá)|(gā)
奃 dī (tì)
奄 yǎn (yān)
奇 qí (jī)|(ǎi)|(yǐ)
奊 xié (liè)|(xǐ)|(pí)
奋 fèn (kǎng)
奎 kuí (kuǐ)
奏 zòu (còu)
契 qì (xiè)|(qiè)|(jié)
奓 zhā (shē)|(chǐ)|(zhà)
奔 bēn (bèn)|(fèn)
套 tào (tǎo)
奘 zàng (zhuǎng)
奜 fěi (fēi)
奟 bēng (kēng)
奠 diàn (tíng)|(dìng)|(zhèng)|(zūn)
奡 ào (xiào)
奤 hǎ (pò)|(tǎi)
奥 ào (yù)|(yōu)
奪 duó (duì)
奲 duǒ (chě)
女 nǚ (nü)|(nǜ)|(rǔ)
奵 dǐng (dīng)|(tiǎn)
奶 nǎi (nai)
奸 jiān (gān)
她 tā (jiě)|(chí)
好 hǎo (hāo)|(hào)
妁 shuò (yuē)
妃 fēi (pèi)
妄 wàng (wáng)
妇 fù (fu)
妈 mā (ma)
妊 rèn (rén)
妋 fū (yōu)
妎 hài (jiè)
妓 jì (jī)
妔 kēng (háng)
妖 yāo (jiǎo)
妗 jìn (xiān)
妙 miào (miǎo)
妚 fǒu (pēi)|(pī)
妜 yuè (jué)
妞 niū (hào)
妠 nà (nàn)
妧 wàn (yuán)
妨 fáng (fāng)
妭 bá (bō)
妮 nī (ní)
妯 zhóu (chōu)
妳 nǎi (nǐ)
妶 xián (xuán)|(xù)
妷 zhí (yì)
妸 ē (ě)
妹 mèi (mei)
妻 qī (qì)
姁 xǔ (xū)
姇 fū (fú)
姍 shān (xiān)|(pān)
姐 jiě (jie)|(jù)|(xù)|(zū)
姑 gū (gu)
姓 xìng (shēng)
委 wěi (wēi)|(wèi)
姕 zī (cǐ)|(cī)
姘 pīn (pín)
姚 yáo (tiào)|(táo)|(yào)
姡 huá (huó)
姣 jiāo (jiǎo)|(xiáo)
姥 lǎo (mǔ)
姩 niàn (nián)
姬 jī (yí)
姰 jūn (xūn)|(xuàn)|(xīn)
姱 kuā (hù)
姶 è (yà)
姺 shēn (xiān)
姼 shí (tí)|(jì)
姽 guǐ (wá)
姿 zī (zì)
娃 wá (wa)|(wā)|(guì)
娆 ráo (rǎo)
娉 pīng (pìn)
娊 xiàn (dān)
娋 shào (shāo)
娍 chéng (shèng)
娑 suō (suǒ)|(suò)
娒 méi (mǔ)|(wǔ)
娕 chuò (cù)|(lài)
娖 chuò (cù)
娗 tǐng (tiǎn)
娘 niáng (niang)
娜 nà (nuó)
娝 pōu (bǐ)
娞 něi (suī)
娩 miǎn (wǎn)|(wèn)
娪 wú (wù)|(yú)
娭 āi (xī)
娶 qǔ (jū)|(shū)
娷 zhuì (shuì)
娻 dōng (dòng)
娾 ǎi (ái)|(è)
娿 ē (ě)
婀 ē (ě)
婁 lóu (lǚ)|(lǘ)|(léi)
婄 pǒu (péi)|(bù)
婆 pó (po)
婏 fàn (fù)
婑 ruí (wǒ)|(něi)
婕 jié (qiè)
婗 ní (nǐ)
婘 quán (juàn)
婜 qiān (jǐn)
婠 wān (guàn)
婡 lái (lài)
婤 chōu (zhōu)
婥 nào (chuò)
婦 fù (fu)
婩 àn (nüè)
婪 lán (lǎn)
婫 kūn (hùn)
婭 yà (yā)|(yǎ)
婶 shěn (shen)
婸 dàng (yáng)
婺 wù (móu)|(mù)
婼 chuò (ruò)
媀 yù (yú)
媁 wéi (wěi)
媂 dì (tí)
媆 ruǎn (nèn)|(nùn)
媐 yí (xī)
媒 méi (mèi)
媔 mián (miǎn)
媕 ān (yǎn)|(è)
媛 yuàn (yuán)
媞 shì (tí)|(zhī)|(dài)
媠 tuǒ (duò)|(nuǒ)
媪 ǎo (yǔn)|(wò)
媮 tōu (yú)
媯 guī (guì)
媰 chú (zòu)
媲 pì (bī)|(pí)
媵 yìng (shèng)
媽 mā (ma)
媿 kuì (chǒu)
嫀 qín (shēn)
嫂 sǎo (sao)
嫃 zhēn (zhěn)
嫅 jiē (suǒ)
嫇 míng (mǐng)|(méng)
嫈 yīng (xīng)|(yíng)
嫎 páng (bàng)
嫖 piáo (piào)|(biāo)
嫗 yù (yǔ)|(kōu)
嫚 mān (màn)|(yuān)
嫢 guī (zuī)
嫤 jǐn (jìn)
嫥 zhuān (tuán)
嫧 zé (cè)
嫨 hān (nǎn)
嫪 lào (láo)
嫶 qiáo (jiāo)
嫽 liáo (liǎo)|(liào)|(lǎo)
嬈 ráo (rǎo)|(yǎo)
嬉 xī (xǐ)
嬎 fàn (fù)
嬐 xiān (yǎn)|(jìn)
嬗 shàn (chán)
嬛 huán (xuān)|(qióng)|(xuán)
嬟 yì (yǐ)
嬥 tiǎo (diào)
嬬 rú (nòu)
嬭 nǎi (ěr)|(nì)
嬮 yān (yàn)
嬰 yīng (yìng)
嬸 shěn (shen)
嬹 xìng (xīng)
孃 niáng (ráng)
孅 qiān (xiān)
孈 huì (xié)
孉 quán (huān)
孋 lí (lì)
孌 luán (liàn)|(luǎn)
孍 yán (yǎn)
孎 zhú (shú)|(chuò)
子 zi (zǐ)
孖 mā (zī)
字 zì (zi)
孛 bèi (bó)
孨 zhuǎn (nì)
孫 sūn (xùn)
孱 càn (chán)|(jiān)|(zhàn)
孴 nǐ (nì)|(yì)
學 xué (huá)|(jiào)
宁 níng (nìng)|(zhù)
它 tā (tuó)|(yí)
宅 zhái (chè)|(dù)
守 shǒu (shòu)
宊 tū (jiā)
完 wán (kuān)
宎 yǎo (yāo)
宓 mì (fú)
宗 zōng (zong)
宛 wǎn (yuān)|(yǔn)|(yù)
宜 yí (yi)
实 shí (shi)
客 kè (qià)
宪 xiàn (xiòng)
宲 bǎo (shí)
害 hài (hai)|(hé)
家 jiā (jia)|(jià)|(jie)|(gū)
容 róng (yǒng)
宿 sù (xiǔ)|(xiù)|(qī)
寀 cǎi (cài)
寎 bìng (bǐng)
寘 zhì (tián)
察 chá (cuì)
寠 jù (lǜ)|(lóu)
實 shí (shi)|(zhì)
寧 níng (nìng)
寨 zhài (sè)|(qiān)
審 shěn (pán)
寪 wěi (wéi)
寫 xiě (xiè)
寰 huán (xiàn)
寴 qīn (qìn)
寵 chǒng (lóng)
寸 cùn (cun)|(cǔn)
寺 sì (shì)
寻 xún (xín)
寽 lǜ (lüè)
封 fēng (biǎn)
尃 fū (bù)|(fǔ)|(pò)
射 shè (yè)|(yì)
尅 kè (kēi)
将 jiāng (jiàng)|(qiāng)
將 jiāng (jiàng)|(qiāng)|(yáng)|(jiǎng)
專 zhuān (tuán)|(shuàn)
尉 wèi (yù)|(yùn)
尋 xún (xín)
尌 shù (zhù)
導 dǎo (dào)
尐 jié (jí)
少 shǎo (shao)|(shào)
尚 shàng (shang)|(cháng)
尞 liào (liáo)
尢 yóu (wāng)
尥 liào (niǎo)
尨 máng (méng)|(páng)
尯 kuì (kuǐ)
尵 tuí (zhuài)
尹 yǐn (yún)
尺 chǐ (chě)
尼 ní (nǐ)
尽 jǐn (jìn)
尾 wěi (yǐ)
尿 niào (suī)
居 jū (jī)
屈 qū (qu)|(jué)|(què)|(jú)
屍 shī (shì)
屎 shǐ (xī)
屏 píng (bǐng)|(bìng)|(bīng)
展 zhǎn (zhan)
属 shǔ (zhǔ)
屟 xiè (tì)
屬 shǔ (zhǔ)
屮 chè (cǎo)
屯 tún (zhūn)
屰 nì (pò)|(jí)
屵 è (yǎn)
屸 lóng (hóng)
屹 yì (gē)
屽 hàn (àn)
岈 yá (xiā)
岋 è (jí)
岎 fén (chà)
岗 gǎng (gāng)
岨 qū (zǔ)|(jǔ)
岭 lǐng (líng)
峇 bā (kè)
峊 fù (niè)
峒 dòng (tóng)
峗 wéi (wěi)
峙 zhì (shì)
峞 wéi (wěi)
峤 jiào (qiáo)
峫 xié (yé)
峿 yǔ (wú)
崀 làng (lǎng)
崎 qí (qǐ)|(yī)
崒 zú (cuì)
崗 gǎng (gāng)
崛 jué (yù)
崜 duō (duǒ)
崠 dōng (dòng)
崤 xiáo (yáo)
崥 pí (bǐ)
崫 kū (jué)
崴 wǎi (wēi)|(wěi)
崵 yáng (dàng)
崼 shì (dié)
嵁 kān (zhàn)
嵃 yǎn (yàn)
嵇 jī (xí)
嵊 shèng (chéng)
嵌 qiàn (hǎn)|(kàn)
嵍 wù (máo)
嵑 kě (jié)
嵒 yán (niè)
嵣 dàng (táng)
嵤 róng (yíng)
嵦 kǎi (ái)
嵪 qiāo (kāo)
嵬 wéi (wěi)
嵯 cuó (cī)
嵱 yǒng (yóng)
嵺 liáo (jiāo)
嵽 dié (dì)
嵾 cēn (cān)
嶄 zhǎn (chán)
嶅 áo (ào)
嶉 cuī (zuǐ)
嶏 pèi (pǐ)
嶒 céng (zhēng)
嶙 lín (lǐn)
嶜 jīn (qín)
嶠 jiào (qiáo)
嶡 guì (jué)
嶦 zhān (shàn)
嶬 yí (yǐ)
嶮 xiǎn (yǎn)
嶰 xiè (jiè)
嶷 yí (nì)
嶼 yǔ (xù)
巁 lì (liè)
巂 guī (xī)|(juàn)
巆 róng (hōng)|(yíng)
巋 kuī (kuì)|(wěi)
巙 kuí (náo)
巛 chuān (shùn)
巜 kuài (huān)
巠 jīng (xíng)
巡 xún (yán)|(shùn)
巢 cháo (chào)
巨 jù (qú)
差 chà (chā)|(chāi)|(chài)|(cī)|(cuō)|(jiē)
己 jǐ (qǐ)
已 yǐ (sì)
巳 sì (yǐ)
巴 bā (ba)
巷 xiàng (hàng)
巽 xùn (zhuàn)
巿 fú (pó)
币 bì (yìn)
市 shì (fú)
帆 fān (fàn)
帊 pà (pā)
帑 tǎng (nú)
帓 mò (wà)
帔 pèi (pī)
帕 pà (mò)
帖 tiē (tiè)|(tiě)
帗 bō (fú)
帘 lián (chén)
帣 juǎn (juàn)
帱 chóu (dào)
帴 sàn (jiǎn)|(jiān)
帹 shà (qiè)
帺 qí (jì)
幅 fú (bī)
幆 yì (kài)
幓 shān (shēn)|(qiāo)
幕 mù (màn)
幘 zé (cè)
幝 chǎn (chàn)
幠 hū (wú)
幢 chuáng (zhuàng)
幨 chān (chàn)
幩 fén (fèn)
幪 méng (měng)
幬 chóu (dào)
干 gàn (gān)|(àn)
平 píng (pián)|(bìng)|(bēng)
年 nián (nìng)
幵 jiān (qiān)
并 bìng (bīng)
幷 bìng (bīng)
幸 xìng (niè)
幹 gàn (gān)|(hán)|(guǎn)
幺 yāo (mì)
幼 yòu (yào)
幾 jǐ (jī)|(jì)|(qí)
广 guǎng (yǎn)|(ān)
庄 zhuāng (péng)
庇 bì (pí)|(pǐ)
庉 dùn (tún)
庋 guǐ (guì)
庌 yǎ (yá)
庍 bài (xìn)|(tīng)
应 yīng (yìng)|(ying)
底 dǐ (de)
度 dù (du)|(duó)|(zhái)
庬 máng (méng)
庮 yǒu (yóu)
庰 bìng (bǐng)
庳 bì (pí)
庴 jí (jī)
庵 ān (yǎn)|(è)
庶 shù (zhù)|(zhē)
康 kāng (kàng)
庸 yōng (yóng)
庾 yǔ (yú)
廁 cè (cì)|(zè)|(si)
廆 guī (huì)|(wěi)
廈 shà (xià)
廎 qǐng (qìng)|(qīng)
廑 jǐn (qín)
廖 liào (liáo)
廞 xīn (qiàn)
廡 wǔ (wú)
廣 guǎng (guàng)|(kuàng)|(guāng)
廧 qiáng (sè)
廩 lǐn (lǎn)
廬 lú (lǘ)
廴 yǐn (yìn)
廹 pǎi (pò)
弁 biàn (pán)
异 yì (yí)
弄 nòng (lòng)
弆 jǔ (qǔ)
弇 yǎn (yān)|(nán)
式 shì (shi)|(tè)
弔 diào (dì)
弟 dì (di)|(tì)|(tuí)
弡 jué (zhāng)
弮 quān (juàn)
弲 xuān (yuān)
張 zhāng (zhàng)
強 qiáng (qiǎng)|(jiàng)
弸 péng (pēng)
弹 dàn (tán)|(tan)
强 qiáng (qiǎng)|(jiàng)
彀 gòu (kōu)
彈 dàn (tán)|(tan)
彊 jiàng (qiáng)|(qiǎng)|(jiāng)
彌 mí (mǐ)|(ní)
当 dāng (dàng)|(dang)
彖 tuàn (shǐ)
彗 huì (suì)
彡 shān (xiǎn)
形 xíng (xing)
彦 yàn (pán)
彩 cǎi (cai)
彬 bīn (bān)
彭 péng (páng)|(bāng)|(pēng)
彯 piǎo (piào)|(miǎo)
彳 chì (fú)
彴 zhuó (bó)
彵 tuǒ (yí)
彷 fǎng (fáng)|(páng)
彾 líng (lǐng)
往 wǎng (wàng)
待 dài (dāi)
徊 huái (huí)
徍 wǎng (wā)
徎 chěng (zhèng)
徑 jìng (jīng)
徕 lái (lài)
得 dé (de)|(děi)
徙 xǐ (sī)
從 cóng (cōng)|(zòng)|(zōng)|(zǒng)
徠 lái (lài)
御 yù (yà)
徥 shì (tǐ)
徦 jiǎ (xiá)
徧 biàn (pián)|(piān)
徬 páng (bàng)
徯 xī (xí)
徲 tí (chí)
徵 zhēng (zhǐ)|(chéng)
徸 chōng (zhōng)|(zhǒng)
徼 jiǎo (jiào)|(jiāo)|(yāo)
徿 lòng (lǒng)
忀 xiāng (rǎng)
忂 qú (jù)
心 xīn (xin)
忊 dìng (tìng)
忍 rěn (rèn)
忏 chàn (qiǎn)|(qiān)
忐 tǎn (kěng)
忑 tè (dǎo)
忒 tè (tuī)|(tēi)
忓 gān (hàn)
忔 qì (yì)
忕 shì (tài)
忘 wàng (wáng)
忚 xī (liě)
忞 mín (wěn)
忤 wǔ (wù)
忧 yōu (yòu)
忪 sōng (zhōng)
快 kuài (kuai)
忬 yù (shū)
忮 zhì (qí)
忯 qí (shì)
忱 chén (dàn)
忳 tún (zhūn)|(dùn)
忴 qián (qín)
忹 kuáng (wǎng)
忼 kāng (hāng)|(hàng)
忾 kài (qì)
怀 huái (fù)
怉 bǎo (bào)
怋 mín (mén)
怍 zuò (zhà)
怏 yàng (yāng)
怐 jù (kòu)
怓 náo (niú)
怔 zhēng (zhèng)
怕 pà (bó)
怗 tiē (zhān)
怘 hù (gù)
怙 hù (tiē)
怚 jù (qū)|(cū)|(zū)
怛 dá (dàn)
怜 lián (líng)|(lǐng)
思 sī (si)|(sāi)
怞 chóu (yòu)
怠 dài (yí)
怢 tū (dié)|(tuì)
性 xìng (xing)
怨 yuàn (yuan)|(yùn)
怫 fú (fèi)|(bèi)
怮 yōu (yào)
怴 xù (xuè)
怵 chù (xù)
怶 bì (pī)
恁 nèn (rèn)|(nín)
恂 xún (shùn)
恃 shì (zhì)
恆 héng (gèng)
恌 tiāo (yáo)
恍 huǎng (guāng)
恑 guǐ (wéi)
恓 xī (qī)|(xù)
恔 jiǎo (xiào)
恗 hū (kuā)
恝 jiá (qì)
恫 dòng (tōng)
恮 quān (zhuān)
息 xī (xi)
恶 è (wù)|(ě)|(wū)
恿 yǒng (tōng)
悁 yuān (juàn)
悂 pī (bī)|(pǐ)
悄 qiāo (qiǎo)|(qiào)
悆 yù (shū)
悇 tú (yú)
悈 jiè (kè)
悎 hào (jiào)
悖 bèi (běi)
悗 mán (mèn)
悘 yī (yì)
悙 hēng (hèng)
悛 quān (xún)
悝 kuī (lǐ)
悢 liàng (lǎng)
悶 mèn (mēn)
悷 sàn (tàn)
悽 qī (qì)
悾 kōng (kǒng)
惀 lún (lùn)
情 qíng (qing)
惆 chóu (qiū)|(dāo)
惊 jīng (liáng)
惌 yuān (wǎn)|(yù)
惏 lán (lín)
惐 yù (xù)
惑 huò (huo)
惓 quán (juàn)
惔 tán (dàn)
惙 chuò (chuì)
惛 hūn (hǔn)|(mèn)
惝 chǎng (tǎng)
惟 wéi (wěi)
惡 è (wù)|(wū)|(ě)|(hū)
惢 suǒ (ruǐ)
惰 duò (tuó)
惴 zhuì (chuǎn)|(guà)
惵 dié (tiē)
惹 rě (ruò)
惿 tí (shì)
愀 qiǎo (qiù)
愁 chóu (qiǎo)|(jiū)
愉 yú (tōu)|(yǔ)
愍 mǐn (fēn)
意 yì (yi)|(yī)
愒 kài (qì)|(hè)
愓 dàng (shāng)|(táng)|(yáng)
愖 chén (dān)|(xìn)
愘 qià (qiā)|(kè)
感 gǎn (hàn)
愠 yùn (yǔn)|(wěn)
愢 sāi (sī)|(sǐ)
愩 gōng (gòng)|(hǒng)
愬 sù (sè)
愮 yáo (yào)
愰 huàng (huǎng)
愴 chuàng (chuǎng)
愾 kài (xì)|(qì)
慀 xì (xié)
慅 sāo (cǎo)
慉 xù (chù)
慊 qiàn (xián)|(qiǎn)|(qiè)
慌 huāng (huang)|(huǎng)
慎 shèn (zhèn)
慒 cóng (cáo)
慝 tè (nì)
慠 ào (áo)
慢 màn (mán)
慥 zào (cào)
慪 òu (ōu)
慬 qín (jìn)|(jǐn)
慮 lǜ (lǘ)
慳 qiān (xiǎn)
慴 shè (zhé)
慶 qìng (qīng)|(qiāng)
慸 dì (chì)
慹 zhí (zhé)
慺 lóu (lǚ)
憁 còng (sōng)
憕 chéng (zhèng)|(dèng)
憖 yìn (xìn)|(yín)
憘 xǐ (xī)
憚 dàn (dá)|(chǎn)
憞 duì (dùn)|(tūn)
憢 xiāo (jiāo)
憦 lào (láo)
憧 chōng (zhuàng)
憪 xián (xiàn)
憭 liǎo (liáo)
憮 wǔ (wú)
憲 xiàn (xiǎn)
憷 chù (chǔ)
憹 náo (nóng)|(náng)|(nǎo)
憼 jǐng (jìng)
憾 hàn (dàn)
憿 jiǎo (jī)
懁 xuān (huān)
懆 cǎo (sāo)|(sào)
應 yīng (yìng)|(ying)
懊 ào (yù)
懔 lǐn (lǎn)
懕 yān (yàn)|(yè)
懜 měng (mèng)|(méng)
懝 ài (nì)|(nǐ)
懞 méng (měng)
懠 qí (jì)|(jī)
懢 lán (xiàn)
懮 yǒu (yōu)
懰 liú (liǔ)
懵 měng (mèng)
懶 lǎn (lài)
懽 huān (guàn)
懿 yì (yī)
戂 mí (mó)
戆 gàng (zhuàng)
戇 zhuàng (gàng)
戌 xū (qu)
戎 róng (rēng)
戏 xì (hū)
成 chéng (cheng)
戔 jiān (cán)
戕 qiāng (zāng)
或 huò (yù)
戗 qiāng (qiàng)
戚 qī (cù)
戠 zhī (zhí)
戡 kān (zhěn)
戧 qiāng (chuāng)|(qiàng)
戭 yǎn (yǒu)
戯 hū (xì)
戲 xì (hū)|(xī)|(huī)|(suō)|(yī)
戶 hù (hu)
户 hù (hu)
戺 shì (yí)
房 fáng (páng)
扁 biǎn (piān)|(biān)|(pián)
扃 jiōng (jiǒng)
扄 shǎng (jiōng)
扇 shàn (shān)
手 shǒu (shoǔ)|(shou)
才 cái (cai)|(zāi)
扎 zhā (zhá)|(zhǎ)|(zā)
扐 lè (lì)|(cái)
扑 pū (pì)
扒 bā (bài)|(bié)|(pá)
打 dǎ (da)|(dá)
扔 rēng (rèng)
扚 diǎo (dí)|(yuē)|(lì)
扛 káng (gāng)
扜 yū (wū)
扝 kū (wū)
扞 gǎn (hàn)
扠 chā (chāi)|(zhǎ)
扡 tuō (yǐ)|(chǐ)
扢 gǔ (qì)|(jié)|(gē)
扫 sǎo (sào)
扭 niǔ (niu)|(chǒu)|(zhǒu)|(zhòu)
扮 bàn (ban)|(fěn)|(fēn)|(huǒ)
扯 chě (che)
扰 rǎo (yòu)
扱 xī (chā)|(qì)
扲 qián (qín)
扳 bān (pān)
扶 fú (pú)
扸 xī (zhé)
批 pī (pí)
扺 zhǐ (qí)
扻 zhì (sǔn)|(kǎn)
找 zhǎo (huá)
承 chéng (zhěng)|(zhèng)
技 jì (qí)
抂 kuáng (wǎng)
抄 chāo (suō)|(chào)|(chǎo)
把 bǎ (bà)|(pá)
抌 dǎn (shěn)
抐 nè (nì)|(nà)|(ruì)
投 tóu (dòu)
抗 kàng (gāng)
折 zhé (zhē)|(shé)|(tí)
抝 ǎo (ào)|(niù)
抡 lūn (lún)
抢 qiǎng (qiāng)
抧 zhǐ (zhǎi)
抨 pēng (bēng)
抪 bù (pū)|(bá)
抬 tái (chī)
抭 yǎo (tāo)
抱 bào (pāo)|(pǒu)
抲 hē (hè)|(qiā)
抳 nǐ (ní)
抴 yè (shé)
抵 dǐ (zhǐ)|(qí)
抷 pī (pēi)
抹 mǒ (mā)|(mò)
抻 chēn (shēn)
押 yā (xiá)|(jiǎ)
拁 jiā (yá)
拂 fú (bì)|(pì)|(fèi)
拃 zhǎ (zhǎn)|(zhà)|(zhá)
担 dān (dàn)|(dan)|(dǎn)|(jiē)
拆 chāi (chè)|(chì)|(cā)
拈 niān (niǎn)|(diān)
拉 lā (la)|(lá)|(lǎ)|(là)
拊 fǔ (fū)|(bǔ)
拌 bàn (pān)
拍 pāi (bó)
拒 jù (jǔ)
拓 tà (zhí)|(tuò)
拔 bá (ba)|(bō)|(bié)|(fá)|(bèi)
拖 tuō (chǐ)
拗 ǎo (ào)|(niù)|(yù)
拘 jū (gōu)|(jǔ)|(jú)
拚 pàn (biàn)|(fèn)|(fān)|(pīn)
招 zhāo (qiáo)|(sháo)
拧 níng (nǐng)|(nìng)
择 zé (zhái)
括 kuò (guā)
拮 jié (jiá)
拱 gǒng (jù)
拴 shuān (quán)
拵 cún (zùn)
拶 zā (zǎn)
拸 yí (chǐ)|(hài)
拺 cè (sè)|(chuò)
拼 pīn (bìng)
拽 zhuāi (yè)|(zhuài)
拾 shí (shi)|(shè)|(jiè)
挃 zhì (dié)
挄 kuò (guāng)
挅 duǒ (duò)
指 zhǐ (zhí)|(zhī)
挈 qiè (qì)|(jiá)|(qià)|(shì)
挌 gé (hé)
挍 jiào (jiāo)
挎 kuà (kū)|(kōu)
挐 ná (rú)|(nú)
挑 tiāo (tiǎo)|(táo)|(diào)|(tiáo)|(tiao)
挕 dié (shè)
挝 wō (zhuā)
挟 xié (jiā)
挡 dǎng (dàng)
挣 zhēng (zhèng)
挨 āi (ái)
挫 cuò (zuò)
挮 tǐ (tì)
振 zhèn (zhēn)|(zhěn)
挱 sā (shā)|(suō)
挲 sā (suō)|(shā)
挺 tǐng (tíng)
挻 shān (yán)
挼 ruá (ruó)|(suī)|(luò)
挾 xié (jiā)
捁 jiǎo (kù)
捂 wǔ (wú)
捄 jiù (jū)|(qiú)
捆 kǔn (hún)
捇 huò (chì)
捈 tú (shū)|(chá)
捊 póu (pōu)|(fū)
捋 lǚ (luō)
捌 bā (bié)
捍 hàn (xiàn)|(gǎn)
捎 shāo (shǎo)|(xiāo)|(qiào)|(shào)
捐 juān (yuán)
捒 shù (sōu)|(sǒng)
捓 yé (yú)
捔 jué (zhuó)
捖 wán (guā)
捗 bù (pú)|(zhì)
捝 tuō (shuì)|(yǎn)
捥 wàn (wān)|(wǎn)|(yù)
捧 pěng (fèng)
捩 liè (lì)
捬 fǔ (fù)|(bǔ)
捭 bǎi (bā)|(bǐ)
据 jù (jū)
捯 dáo (dǎo)
捰 wǒ (luò)|(luǒ)
捱 ái (āi)
捲 juǎn (quán)|(juàn)
捵 chēn (tiǎn)|(niǎn)
捶 chuí (duǒ)
捷 jié (qiè)|(chā)
捻 niǎn (niē)|(niān)
捼 ruó (wō)|(wěi)|(ré)
捽 zuó (cù)|(sū)|(zùn)
捾 wò (xiá)
掀 xiān (hén)
掃 sǎo (sào)
掄 lūn (lún)
掆 gāng (gàng)
掇 duō (duó)|(zhuō)
掉 diào (nuó)
掊 póu (pǒu)|(fù)|(péi)
掋 dǐ (dì)
掌 zhǎng (zhang)
掎 jǐ (yǐ)
掏 tāo (táo)
排 pái (bài)|(pǎi)
掔 qiān (wàn)
掖 yē (yè)
掗 yà (yǎ)
掘 jué (kū)
掙 zhēng (zhèng)
掜 yì (nǐ)|(nái)|(niè)
掝 huò (xù)
掞 shàn (yàn)|(yǎn)
掟 zhěng (dìng)
掠 lüè (lüě)
探 tàn (tan)|(xián)
接 jiē (xié)|(shà)|(chā)
控 kòng (kōng)|(qiāng)
掩 yǎn (yàn)
措 cuò (zé)|(cì)
掫 zhōu (zōu)|(chōu)
掱 pá (shǒu)
掴 guāi (guó)
掷 zhì (zhī)
掸 dǎn (shàn)
掺 càn (chān)|(shǎn)
掾 yuàn (chuán)
揁 zhēng (kēng)
揂 jiū (yóu)
揃 jiǎn (jiān)|(qiān)
揄 yú (chōu)|(yóu)|(shū)|(yáo)
揈 hōng (hóng)|(xuàn)|(jū)
揊 pì (chè)
揌 sāi (cāi)
揍 zòu (còu)
描 miáo (mào)
提 tí (chí)|(shí)|(dǐ)|(dī)
插 chā (zhǎ)
揔 zǒng (sōng)
揕 zhèn (zhēn)
揖 yī (jí)
揘 yóng (huáng)
揙 biān (biàn)
揝 zǎn (zuàn)
揞 ǎn (yàn)|(yè)
揟 xū (jū)
